file_name,file_hash,s3_path,db_file_size,error
"assets/automotive/svg/car-makes/dacia.svg","aef30ea3b5d3b1d3de31147993ade02d8f6e5bf82be5a38b1b9f3691af63f99f","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/9e39d96d01145b5e772fe221d33c66ce72f19d4f783878daee6bef6836c00b94_assets/automotive/svg/car-makes/dacia.svg","6439","NOT_FOUND"
"assets/automotive/svg/car-makes/daewoo.svg","9c803c418ea52d39a2908bf3b927e1b4406f43a6d0f0253e625f3d69e8373bf1","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/727c3a5c52a4910e36d6091c785be1fade8e717dbdf38ddafc806fa41de2fb86_assets/automotive/svg/car-makes/daewoo.svg","1375","NOT_FOUND"
"assets/automotive/svg/car-makes/default.svg","da0f49a890e501c65d2ce4633773b63cf81dbe8688313f6f34b36c7839acda3d","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/44ed81f777010674610a7a065680f6183c580e956d44b9fd921ac1bf8b83d9f4_assets/automotive/svg/car-makes/default.svg","3168","NOT_FOUND"
"assets/automotive/svg/car-makes/dodge.svg","0017d1a491a498491ebe2ecdab5a65286fb631b38104fab02e9a6345d13609fe","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/699878d711440533c3f9a0dfcd3d20b11822b9e44e0f05bffe0f2d5f76f33f0b_assets/automotive/svg/car-makes/dodge.svg","530","NOT_FOUND"
"assets/automotive/svg/car-makes/eagle.svg","0e9cebd952a24c48bbaa75aca99f884f48b354ae4f30a01c949b0a98d98f2afa","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/bfe16480d64143b4bd5c5e3d719ac07fd40971afe43369b1f2497501eeed528e_assets/automotive/svg/car-makes/eagle.svg","5562","NOT_FOUND"
"assets/automotive/svg/car-makes/ferrari.svg.br","4f915aca94bd0c50ffd9322574a78cecb32044e2110ceef9e9a1262333bbcab1","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/72c8eddf7eaf5c1cb1cd777e8327354ffd36fd24909525906f23b49c2d456601_assets/automotive/svg/car-makes/ferrari.svg.br","5908","NOT_FOUND"
"assets/automotive/svg/car-makes/fiat-alt.svg.br","e2c51e831a210e2331bdd16f6d5a3cd01242d971475dda7a28dc0e04e82e7874","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/fab9bbe7803c4b3ff6c931d4c9c547797d41d0242ce5a35a37f0a7d4f3f7eaff_assets/automotive/svg/car-makes/fiat-alt.svg.br","3325","NOT_FOUND"
"assets/automotive/svg/car-makes/fiat.svg","0b2af2bd41bc9c6be54cc209bbbc9fdee9f1082496b90abf5e301c3476faecaf","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/a5739f2d94ff4c7b7194c205b62fb8b97118e0cbddfb64548d62e983864c2d0e_assets/automotive/svg/car-makes/fiat.svg","2935","NOT_FOUND"
"assets/automotive/svg/car-makes/fisker.svg","ef55b24ca39457e6af0fb26ea81bc158aa36d8f3584a9eeda299c7715ca81f6c","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/ca45f4472bede0d83210160eb1009d6cbf28f6e074ad66ff83408ecf9cc7b963_assets/automotive/svg/car-makes/fisker.svg","2649","NOT_FOUND"
"assets/automotive/svg/car-makes/ford.svg","fc7f0266d379885f2cbbd8d24fdeef4b1ab7e6325091d4e23fd3d1ceef1ebbf2","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/fd4c994c6fed6790a733851439b82120e234c2751ee3c63476dc1a08fa75cc31_assets/automotive/svg/car-makes/ford.svg","4178","NOT_FOUND"
